GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS677363917	2018-11-17 14:51:15	23051	species	Purple Martin	Progne subis			2	NY	C4		Brazil	BR	Paraná	BR-PR							Avenida Mira-Mar, 821, Pontal do Paraná BR-PR (-25,5824,-48,3575)	L8152250	P	-25.5823930	-48.3574520	2018-11-17	17:47:00	obsr1190461	S49999964	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS812123274	2019-10-02 18:51:27	23051	species	Purple Martin	Progne subis			6				Brazil	BR	Paraná	BR-PR							Reserva Bicudinho-do-brejo	L3521141	H	-25.7566100	-48.7246300	2019-09-27	06:00:00	obsr319169	S60294522	Traveling	P22	EBIRD	600	15.000		8	1	G4550057	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS811602719	2019-10-01 07:02:36	23051	species	Purple Martin	Progne subis			6				Brazil	BR	Paraná	BR-PR							Reserva Bicudinho-do-brejo	L3521141	H	-25.7566100	-48.7246300	2019-09-27	06:00:00	obsr537164	S60256064	Traveling	P22	EBIRD	600	15.000		8	1	G4550057	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS810907195	2019-10-01 07:02:34	23051	species	Purple Martin	Progne subis			6				Brazil	BR	Paraná	BR-PR							Reserva Bicudinho-do-brejo	L3521141	H	-25.7566100	-48.7246300	2019-09-27	06:00:00	obsr530150	S60206700	Traveling	P22	EBIRD	600	15.000		8	1	G4550057	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS811824191	2019-10-01 19:38:01	23051	species	Purple Martin	Progne subis			6				Brazil	BR	Paraná	BR-PR							Reserva Bicudinho-do-brejo	L3521141	H	-25.7566100	-48.7246300	2019-09-27	06:00:00	obsr1455680	S60272393	Traveling	P22	EBIRD	600	15.000		8	1	G4550057	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS136083212	2018-08-22 10:51:08	23051	species	Purple Martin	Progne subis			X				Brazil	BR	Rondônia	BR-RO							Rondonia, Porto Velho, Ecological Park	L1374940	P	-8.8116195	-63.9317532	2002-10-06		obsr235798	S9580715	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS136746535	2018-07-05 16:06:22	23051	species	Purple Martin	Progne subis			X				Brazil	BR	Rondônia	BR-RO							Rondonia, Porto Velho, Samuel Hydro Resevoir	L1383738	P	-9.0489670	-63.3157869	2002-10-06		obsr235798	S9633966	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS100007060	2018-07-05 16:31:56	23051	species	Purple Martin	Progne subis			50				Brazil	BR	Rondônia	BR-RO							Rio Verde to Lago do Cuniã	L1009713	H	-8.3462400	-63.4100220	2002-11-19		obsr37316	S7003083	Incidental	P20	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS100006949	2018-07-05 16:31:56	23051	species	Purple Martin	Progne subis			X				Brazil	BR	Rondônia	BR-RO							Lago do Cuniã	L1009714	H	-8.3177920	-63.4975000	2002-11-18		obsr37316	S7003082	Incidental	P20	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS100006855	2018-07-05 16:31:56	23051	species	Purple Martin	Progne subis			X				Brazil	BR	Rondônia	BR-RO							Lago do Cuniã	L1009714	H	-8.3177920	-63.4975000	2002-11-17		obsr37316	S7003081	Incidental	P20	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS100006657	2018-07-05 16:31:55	23051	species	Purple Martin	Progne subis			20				Brazil	BR	Rondônia	BR-RO							Porto Velho to Rancho Grande	L1009711	H	-9.4805400	-63.1012400	2002-11-15		obsr37316	S7003079	Incidental	P20	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS100006751	2018-07-05 16:31:56	23051	species	Purple Martin	Progne subis			100000				Brazil	BR	Rondônia	BR-RO							Rio Verde to Lago do Cuniã	L1009713	H	-8.3462400	-63.4100220	2002-11-16		obsr37316	S7003080	Incidental	P20	EBIRD					1		0	1	1			possibly as many as a million	
URN:CornellLabOfOrnithology:EBIRD:OBS542075016	2018-07-05 16:09:29	23051	species	Purple Martin	Progne subis			70				Brazil	BR	Rondônia	BR-RO							Porto Velho -- Slaviero Hotel	L6327667	P	-8.7427270	-63.9021620	2017-10-15	18:30:00	obsr536027	S39954458	Incidental	P20	EBIRD				1	0		0	1	0			Contagem aproximada! Na esquina do hotel, dezenas de indivíduos aglomerados em fiação elétrica, para pernoitar.	
URN:CornellLabOfOrnithology:EBIRD:OBS709987304	2019-02-16 12:54:53	23051	species	Purple Martin	Progne subis			X				Brazil	BR	São Paulo	BR-SP							São José do Rio Preto--área geral	L7733882	H	-20.8119696	-49.3769222	1984-03-05	19:00:00	obsr440131	S52662498	Incidental	P20	EBIRD				2	0		0	1	1		Com Tania Sanaiotti. Viagem realizada para observar as imensas concentrações de Progne subis e P. chalybea ao anoitecer, e a chegada às árvores de praça.--Na época, as andorinhas eram uma atração turística da cidade	Revoadas de grandes bandos, junto com Progne chalybea, para pernoite em praça no centro da cidade	
URN:CornellLabOfOrnithology:EBIRD:OBS641470906	2018-07-30 10:10:39	23051	species	Purple Martin	Progne subis			1				Brazil	BR	São Paulo	BR-SP							Araçatuba	L5653028	H	-21.2034578	-50.4530811	2004-01-25		obsr361884	S47323362	Historical	P62	EBIRD				3	0	G3357020	0	1	1		We found a roost containing approximately 50-60k.	This is the species we came to Brasil to study. Cheers.	
URN:CornellLabOfOrnithology:EBIRD:OBS641465642	2018-07-30 10:47:57	23051	species	Purple Martin	Progne subis			1				Brazil	BR	São Paulo	BR-SP							Novo Horizonte--área geral	L7734069	H	-21.4647256	-49.2244903	2004-01-23		obsr361884	S47323010	Historical	P62	EBIRD					0	G3357023	0	1	1			Research trip to study purple martins. They were roosting in two Oiti Trees.	
URN:CornellLabOfOrnithology:EBIRD:OBS641780649	2018-07-30 10:47:57	23051	species	Purple Martin	Progne subis			X				Brazil	BR	São Paulo	BR-SP							Novo Horizonte--área geral	L7734069	H	-21.4647256	-49.2244903	2004-01-22		obsr157268	S47345946	Historical	P62	EBIRD				4	0	G3357024	0	1	1		With Brazilian friend and Veterinarian, Dr. Marcelo Levy.	This was a research trip to search for Purple Martins. Roosting in two Oiti Trees right in the city.	
URN:CornellLabOfOrnithology:EBIRD:OBS641780703	2018-07-30 10:11:33	23051	species	Purple Martin	Progne subis			1				Brazil	BR	São Paulo	BR-SP							Rio Claro--Centro	L4877095	H	-22.4059740	-47.5606942	2004-01-19		obsr157268	S47345952	Historical	P62	EBIRD				3	0	G3357027	0	1	1		With Brazilian friend and Veterinarian, Dr. Marcelo Levy.	This was the species we traveled to Brazil to study further. We really know this bird, I promise.	
